rollout_id,run_id,model_variant,task_index,task_name,task_instruction,trial_index,initial_state_id,rollout_seed,success,timeout,termination_reason,episode_steps,steps_to_success,episode_time_seconds,inference_calls,actions_generated,actions_executed,replan_count,avg_inference_latency_ms,p95_inference_latency_ms,avg_amortized_inference_ms_per_action,avg_environment_step_latency_ms,p95_environment_step_latency_ms,avg_end_to_end_latency_ms,p95_end_to_end_latency_ms,avg_amortized_end_to_end_ms_per_action,control_frequency_hz,peak_vram_allocated_gb,peak_vram_reserved_gb,invalid_action_count,zero_equivalent_arm_action_count,zero_equivalent_full_noop_count,repeated_action_count,repeated_chunk_count,max_consecutive_zero_equivalent_actions,max_consecutive_repeated_chunks,collapse_warning_count,automatic_failure_reason,failure_detail,manual_failure_reason,manual_failure_note,video_path,started_at,finished_at
task_08_trial_028,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,28,28,8070,True,False,success,415,415,16.358729,52,416,415,51,136.6594604646357,153.20162018761036,17.12359504617122,14.601894207747586,20.727762952446938,287.356037968913,319.62654311209917,36.00605776959873,27.77310435924306,15.179294109344482,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_08_trial_028.mp4,2026-07-12T18:50:17.852218+00:00,2026-07-12T18:50:34.211992+00:00
task_08_trial_029,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,29,29,8071,False,True,timeout,520,,19.633936,65,520,520,64,135.57216393259856,145.47640271484852,16.94652049157482,13.759763796742146,19.90195894613862,279.83725357514163,303.40007953345776,34.979656696892704,28.588045007566688,15.179294109344482,15.5078125,0,0,0,0,0,0,0,0,timeout,"collapse_diagnostics={""zero_equivalent_arm_action_count"":0,""zero_equivalent_full_noop_count"":0,""repeated_action_count"":0,""repeated_chunk_count"":0,""max_consecutive_zero_equivalent_actions"":0,""max_consecutive_repeated_chunks"":0}",,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_08_trial_029.mp4,2026-07-12T18:50:34.214621+00:00,2026-07-12T18:50:53.849526+00:00
task_08_trial_030,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,30,30,8072,True,False,success,395,395,15.886033,50,400,395,49,135.9546034783125,147.26797407492995,17.209443478267403,15.00763504093961,21.863945014774796,288.63207794725895,309.10553000867367,36.53570606927328,27.37048513867384,15.179294109344482,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_08_trial_030.mp4,2026-07-12T18:50:53.852688+00:00,2026-07-12T18:51:09.739759+00:00
task_08_trial_031,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,31,31,8073,True,False,success,363,363,14.357,46,368,363,45,134.96931601801643,143.47005169838667,17.10354968823349,14.304437359009892,21.303288266062737,281.9859777860667,307.8455775976181,35.73376027041066,27.984740268939735,15.179294109344482,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_08_trial_031.mp4,2026-07-12T18:51:09.742061+00:00,2026-07-12T18:51:24.099920+00:00
task_08_trial_032,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,32,32,8074,True,False,success,384,384,15.055862,48,384,384,47,136.55101981324455,149.5511956512928,17.06887747665557,14.161902901832946,20.529211312532414,284.22157869984704,305.19372150301933,35.52769733748088,28.147053565023015,15.179294109344482,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_08_trial_032.mp4,2026-07-12T18:51:24.101920+00:00,2026-07-12T18:51:39.158745+00:00
task_08_trial_033,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,33,33,8075,False,True,timeout,520,,19.351748,65,520,520,64,136.14071991581184,149.67963360249996,17.01758998947648,13.483097253797146,19.973826035857197,278.44071823817035,302.1594624966383,34.80508977977129,28.731429981289683,15.179294109344482,15.5078125,0,0,0,0,0,0,0,0,timeout,"collapse_diagnostics={""zero_equivalent_arm_action_count"":0,""zero_equivalent_full_noop_count"":0,""repeated_action_count"":0,""repeated_chunk_count"":0,""max_consecutive_zero_equivalent_actions"":0,""max_consecutive_repeated_chunks"":0}",,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_08_trial_033.mp4,2026-07-12T18:51:39.187834+00:00,2026-07-12T18:51:58.540549+00:00
task_08_trial_034,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,34,34,8076,False,True,timeout,520,,19.161183,65,520,520,64,136.20811646374372,149.49269518256187,17.026014557967965,12.953965459018946,18.677106872200966,274.3544360192922,303.6328710615635,34.29430450241153,29.159360847504033,15.179294109344482,15.5078125,0,0,0,0,0,0,0,0,timeout,"collapse_diagnostics={""zero_equivalent_arm_action_count"":0,""zero_equivalent_full_noop_count"":0,""repeated_action_count"":0,""repeated_chunk_count"":0,""max_consecutive_zero_equivalent_actions"":0,""max_consecutive_repeated_chunks"":0}",,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_08_trial_034.mp4,2026-07-12T18:51:58.544390+00:00,2026-07-12T18:52:17.706501+00:00
task_08_trial_035,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,35,35,8077,False,True,timeout,520,,19.774485,65,520,520,64,137.36998011859563,150.01078061759472,17.171247514824454,14.425140855690607,21.24134460464119,286.589882007012,315.2233462780714,35.8237352508765,27.914453727310107,15.179294109344482,15.5078125,0,0,0,0,0,0,0,0,timeout,"collapse_diagnostics={""zero_equivalent_arm_action_count"":0,""zero_equivalent_full_noop_count"":0,""repeated_action_count"":0,""repeated_chunk_count"":0,""max_consecutive_zero_equivalent_actions"":0,""max_consecutive_repeated_chunks"":0}",,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_08_trial_035.mp4,2026-07-12T18:52:17.709467+00:00,2026-07-12T18:52:37.484833+00:00
task_08_trial_036,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,36,36,8078,True,False,success,379,379,14.950871,48,384,379,47,136.29915844649076,145.8151132799685,17.262162547312816,14.636285337656343,21.55086044222116,285.92100432918716,310.5924701318145,36.211631155147714,27.615436479940055,15.179294109344482,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_08_trial_036.mp4,2026-07-12T18:52:37.488156+00:00,2026-07-12T18:52:52.439911+00:00
task_08_trial_037,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,37,37,8079,True,False,success,410,410,16.079206,52,416,410,51,136.91031026582306,156.2569183297455,17.364234472738534,14.643389041103967,22.314028069376942,286.16983257234097,317.04475628212094,36.294710472589585,27.55222419407968,15.179294109344482,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_08_trial_037.mp4,2026-07-12T18:52:52.442048+00:00,2026-07-12T18:53:08.522232+00:00
task_08_trial_038,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,38,38,8080,True,False,success,379,379,15.260409,48,384,379,47,137.5765138460944,149.42767582833767,17.42393842905681,14.789977064233343,21.780614554882046,289.1588107449934,310.5794289149344,36.621696347650875,27.30621734468468,15.179294109344482,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_08_trial_038.mp4,2026-07-12T18:53:08.524630+00:00,2026-07-12T18:53:23.785962+00:00
task_08_trial_039,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,39,39,8081,True,False,success,380,380,15.054002,48,384,380,47,134.82189372492334,145.22518990561366,17.03013394420084,15.016454722928373,23.395980242639784,289.5950969153394,321.35203713551164,36.58043329456919,27.337018999948864,15.179294109344482,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_08_trial_039.mp4,2026-07-12T18:53:23.787939+00:00,2026-07-12T18:53:38.842917+00:00
task_08_trial_040,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,40,40,8082,True,False,success,397,397,15.539447,50,400,397,49,136.04544337838888,146.60600880160928,17.13418682347467,14.223786882624518,20.92378921806812,284.3203406780958,312.86965860053897,35.80860713829922,27.926246785802693,15.179294109344482,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_08_trial_040.mp4,2026-07-12T18:53:38.845375+00:00,2026-07-12T18:53:54.385776+00:00
task_08_trial_041,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,41,41,8083,True,False,success,422,422,16.428442,53,424,422,52,136.295713730297,145.03045231103897,17.117708122525453,14.418714207495558,21.520142816007134,284.0551588122012,307.0108115673065,35.675173974044235,28.0306972217587,15.179294109344482,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_08_trial_041.mp4,2026-07-12T18:53:54.387808+00:00,2026-07-12T18:54:10.817145+00:00
task_08_trial_042,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,42,42,8084,True,False,success,378,378,14.727748,48,384,378,47,135.23347120887288,147.32897290959954,17.172504280491797,14.278779121697264,20.387894008308646,281.6859198889385,307.84221794456244,35.76964062081758,27.956668913749436,15.179294109344482,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_08_trial_042.mp4,2026-07-12T18:54:10.819496+00:00,2026-07-12T18:54:25.548203+00:00
task_08_trial_043,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,43,43,8085,True,False,success,360,360,14.156653,45,360,360,44,135.76877849797407,144.19940188527107,16.97109731224676,14.528928040009406,20.986044500023127,286.2675050480498,308.9576277881861,35.78343813100623,27.94588927813237,15.179294109344482,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_08_trial_043.mp4,2026-07-12T18:54:25.550529+00:00,2026-07-12T18:54:39.708941+00:00
task_08_trial_044,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,44,44,8086,True,False,success,440,440,17.114903,55,440,440,54,136.75048645924437,152.0976485684514,17.093810807405546,14.634703861718828,21.528642158955332,287.85534650087357,318.3977613225579,35.981918312609196,27.791736708200144,15.179294109344482,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_08_trial_044.mp4,2026-07-12T18:54:39.711618+00:00,2026-07-12T18:54:56.827567+00:00
task_08_trial_045,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,45,45,8087,True,False,success,351,351,14.136294,44,352,351,43,136.8036999536509,150.1821769401431,17.149181760571622,14.826823492929806,22.511763498187065,289.0326180495322,320.8202401176095,36.23200910022626,27.59990474814038,15.179294109344482,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_08_trial_045.mp4,2026-07-12T18:54:56.829848+00:00,2026-07-12T18:55:10.966972+00:00
task_08_trial_046,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,46,46,8088,True,False,success,373,373,14.540441,47,376,373,46,136.10495175135895,151.7414545640349,17.149953705935314,14.504684280134718,21.27334550023079,285.9313952875264,309.69379879534245,36.02888895043898,27.755504794377394,15.179294109344482,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_08_trial_046.mp4,2026-07-12T18:55:10.969193+00:00,2026-07-12T18:55:25.510528+00:00
task_08_trial_047,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,47,47,8089,True,False,success,366,366,14.543685,46,368,366,45,136.47375685041365,150.22830525413156,17.152439385571114,14.922312537177664,22.28775341063738,290.63420467402625,322.75443710386753,36.52779621586122,27.37641203675399,15.179294109344482,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_08_trial_047.mp4,2026-07-12T18:55:25.512893+00:00,2026-07-12T18:55:40.057442+00:00
task_08_trial_048,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,48,48,8090,True,False,success,365,365,14.429198,46,368,365,45,136.08003921968782,144.8464971035719,17.14981316193326,14.36691871040488,21.326148509979248,284.049273185108,311.59218680113554,35.7979905931917,27.934528822134133,15.179294109344482,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_08_trial_048.mp4,2026-07-12T18:55:40.059508+00:00,2026-07-12T18:55:54.489621+00:00
task_08_trial_049,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,49,49,8091,True,False,success,397,397,15.482024,50,400,397,49,135.8403566852212,144.36886114999652,17.10835726514121,14.577700514862459,21.853772178292274,284.7341999411583,314.2932690680027,35.86073047117863,27.885656172110128,15.179294109344482,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_08_trial_049.mp4,2026-07-12T18:55:54.492371+00:00,2026-07-12T18:56:09.975279+00:00
task_09_trial_000,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,put the yellow and white mug in the microwave and close it,0,0,9042,True,False,success,249,249,10.961681,32,256,249,31,135.27908228570595,145.18751483410597,17.385263586918033,13.72523655194834,19.66939903795719,276.34311479050666,306.2642838805914,35.513974591551055,28.157929702351726,15.182625770568848,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_09_trial_000.mp4,2026-07-12T18:56:12.086088+00:00,2026-07-12T18:56:23.048663+00:00
task_09_trial_001,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,put the yellow and white mug in the microwave and close it,1,1,9043,True,False,success,264,264,11.578416,33,264,264,32,136.40152138065207,148.1699474155903,17.05019017258151,14.153733101645201,22.32417929917574,284.7855459672935,305.18144480884075,35.59819324591169,28.091313317280395,15.182625770568848,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_09_trial_001.mp4,2026-07-12T18:56:23.051182+00:00,2026-07-12T18:56:34.630475+00:00
task_09_trial_002,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,put the yellow and white mug in the microwave and close it,2,2,9044,True,False,success,252,252,11.394188,32,256,252,31,135.99572819657624,143.36734414100647,17.269298818612857,14.333133371399036,21.39957007020712,282.64694806421176,312.22299356013536,35.89167594466181,27.861613415372723,15.182625770568848,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_09_trial_002.mp4,2026-07-12T18:56:34.632931+00:00,2026-07-12T18:56:46.028026+00:00
task_09_trial_003,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,put the yellow and white mug in the microwave and close it,3,3,9045,True,False,success,253,253,11.205673,32,256,253,31,136.63158362032846,145.91858349740505,17.281465121938776,13.864664235722877,20.668175071477886,280.74035712052137,305.8821624144912,35.508661770184524,28.162142703999837,15.182625770568848,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_09_trial_003.mp4,2026-07-12T18:56:46.031226+00:00,2026-07-12T18:56:57.237741+00:00
task_09_trial_004,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,put the yellow and white mug in the microwave and close it,4,4,9046,True,False,success,255,255,11.222503,32,256,255,31,135.32673934241757,144.6651630103588,16.982179054734754,13.985066225423532,20.206413976848125,281.5288152778521,308.13730945810676,35.329106230946145,28.305273093041365,15.182625770568848,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_09_trial_004.mp4,2026-07-12T18:56:57.239787+00:00,2026-07-12T18:57:08.463113+00:00
task_09_trial_005,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,put the yellow and white mug in the microwave and close it,5,5,9047,True,False,success,251,251,11.225191,32,256,251,31,135.10062347631902,143.4343279339373,17.22398386949087,14.174440207768722,22.382285445928574,280.7285857270472,305.8195033110678,35.79009857874705,27.9406886181035,15.182625770568848,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_09_trial_005.mp4,2026-07-12T18:57:08.465526+00:00,2026-07-12T18:57:19.691499+00:00
task_09_trial_006,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,put the yellow and white mug in the microwave and close it,6,6,9048,True,False,success,236,236,10.849615,30,240,236,29,140.72801576306423,160.06321692839265,17.88915454615223,14.35429684944072,21.63983229547739,289.81588122745353,312.0751755312085,36.841001850947485,27.14367008926175,15.182625770568848,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_09_trial_006.mp4,2026-07-12T18:57:19.693504+00:00,2026-07-12T18:57:30.544048+00:00
task_09_trial_007,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,put the yellow and white mug in the microwave and close it,7,7,9049,True,False,success,237,237,10.523081,30,240,237,29,136.64302782466015,145.47179769724607,17.29658580058989,13.646128088361603,20.54129801690578,278.72514476378757,317.2941482625901,35.28166389415033,28.343334458378514,15.182625770568848,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_09_trial_007.mp4,2026-07-12T18:57:30.546187+00:00,2026-07-12T18:57:41.070079+00:00
task_09_trial_008,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,put the yellow and white mug in the microwave and close it,8,8,9050,True,False,success,246,246,10.766023,31,248,246,30,135.3714822400962,144.9370626360178,17.05900792456497,13.675976113030096,20.80901199951768,278.8787102026324,298.4000062569976,35.14325209870571,28.45496475941761,15.182625770568848,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_09_trial_008.mp4,2026-07-12T18:57:41.071911+00:00,2026-07-12T18:57:51.838850+00:00
task_09_trial_009,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,put the yellow and white mug in the microwave and close it,9,9,9051,True,False,success,261,261,11.428011,33,264,261,32,134.89722189578143,142.88919381797314,17.05597058452409,13.64689342449223,21.04978822171688,276.70036854617524,306.2500923871994,34.98510406905664,28.583593692507336,15.182625770568848,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_09_trial_009.mp4,2026-07-12T18:57:51.841043+00:00,2026-07-12T18:58:03.269835+00:00
task_09_trial_010,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,put the yellow and white mug in the microwave and close it,10,10,9052,True,False,success,252,252,11.146736,32,256,252,31,137.3566518886946,152.4077458307147,17.442114525548522,14.077954341672243,20.699296612292528,282.7871479676105,314.86138347536325,35.90947910699816,27.847800215100214,15.182625770568848,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_09_trial_010.mp4,2026-07-12T18:58:03.271926+00:00,2026-07-12T18:58:14.419431+00:00
task_09_trial_011,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,put the yellow and white mug in the microwave and close it,11,11,9053,True,False,success,256,256,10.810752,32,256,256,31,135.9631023951806,146.36514112353325,16.995387799397577,13.508212519809604,20.552309695631266,276.8294991692528,308.0036824569106,34.6036873961566,28.89865431251899,15.182625770568848,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_09_trial_011.mp4,2026-07-12T18:58:14.422108+00:00,2026-07-12T18:58:25.233812+00:00
task_09_trial_012,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,put the yellow and white mug in the microwave and close it,12,12,9054,True,False,success,232,232,10.324823,29,232,232,28,135.29027741530845,145.05641050636768,16.911284676913557,13.722914712632011,21.747134812176203,280.8513534094753,299.56417232751846,35.10641917618441,28.484819114744198,15.182625770568848,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_09_trial_012.mp4,2026-07-12T18:58:25.236293+00:00,2026-07-12T18:58:35.561989+00:00
task_09_trial_013,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,put the yellow and white mug in the microwave and close it,13,13,9055,True,False,success,237,237,10.518901,30,240,237,29,135.18515514830747,142.4164299853146,17.11204495548196,13.688763980812665,20.909407734870907,277.83812147875625,301.56234558671713,35.16938246566535,28.433823112369556,15.182625770568848,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_09_trial_013.mp4,2026-07-12T18:58:35.563905+00:00,2026-07-12T18:58:46.083583+00:00
task_09_trial_014,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,9,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,put the yellow and white mug in the microwave and close it,14,14,9056,True,False,success,230,230,10.181107,29,232,230,28,135.32555373064403,145.1442800462246,17.062787209515985,13.77360066803901,20.63008183613418,278.14232474514125,309.43243838846684,35.07011920699607,28.51430284846343,15.182625770568848,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_09_trial_014.mp4,2026-07-12T18:58:46.085420+00:00,2026-07-12T18:58:56.267315+00:00
