rollout_id,run_id,model_variant,quantization_backend,quantization_method,language_model_loaded_in_8bit,task_index,task_name,task_instruction,trial_index,initial_state_id,rollout_seed,success,timeout,termination_reason,episode_steps,steps_to_success,episode_time_seconds,inference_calls,actions_generated,actions_executed,replan_count,avg_inference_latency_ms,p95_inference_latency_ms,avg_amortized_inference_ms_per_action,avg_environment_step_latency_ms,p95_environment_step_latency_ms,avg_end_to_end_latency_ms,p95_end_to_end_latency_ms,avg_amortized_end_to_end_ms_per_action,control_frequency_hz,peak_vram_allocated_gb,peak_vram_reserved_gb,invalid_action_count,zero_equivalent_arm_action_count,zero_equivalent_full_noop_count,repeated_action_count,repeated_chunk_count,max_consecutive_zero_equivalent_actions,max_consecutive_repeated_chunks,collapse_warning_count,automatic_failure_reason,failure_detail,manual_failure_reason,manual_failure_note,video_path,started_at,finished_at
task_07_trial_026,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,26,26,7068,True,False,success,239,239,11.750423,30,240,239,29,201.08302881320319,206.38787411153316,25.24054754977446,13.27755842279939,19.324747659265995,337.7394163360198,348.74897794798017,42.394068996153116,23.58820522962165,9.24957799911499,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_026.mp4,2026-07-28T21:24:02.555681+00:00,2026-07-28T21:24:14.306872+00:00
task_07_trial_027,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,27,27,7069,True,False,success,269,269,12.978537,34,272,269,33,204.5093775891206,209.9300709553063,25.848768914610037,12.983620575314118,14.472351595759392,337.79119870022816,351.45209059119225,42.69479834872772,23.422056987647053,9.24957799911499,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_027.mp4,2026-07-28T21:24:14.309309+00:00,2026-07-28T21:24:27.288847+00:00
task_07_trial_028,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,28,28,7070,True,False,success,289,289,14.024039,37,296,289,36,199.04410396073317,202.00785249471664,25.48315517836376,13.271636004111759,15.555446594953535,334.06734078921176,355.96428476274014,42.76986715986448,23.380947064020962,9.249577522277832,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_028.mp4,2026-07-28T21:24:27.291178+00:00,2026-07-28T21:24:41.316076+00:00
task_07_trial_029,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,29,29,7071,True,False,success,245,245,11.941795,31,248,245,30,197.8074619246106,201.04387681931257,25.02869926393032,13.673282566727424,16.820013150572777,336.29118567032197,359.82884652912617,42.55112961542849,23.50113872505544,9.249577045440674,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_029.mp4,2026-07-28T21:24:41.317980+00:00,2026-07-28T21:24:53.260550+00:00
task_07_trial_030,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,30,30,7072,True,False,success,241,241,12.582069,31,248,241,30,213.13755869144393,266.3478637114167,27.41603452047619,14.608806903431525,20.89865878224373,358.5231759615483,432.813024148345,46.11708902409957,21.683935850275077,9.249577045440674,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_030.mp4,2026-07-28T21:24:53.262441+00:00,2026-07-28T21:25:05.845400+00:00
task_07_trial_031,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,31,31,7073,True,False,success,247,247,11.754832,31,248,247,30,194.43848068195004,206.73928037285805,24.4032101260747,13.356581797845934,15.787889994680882,330.64254739832495,350.0831937417388,41.49764764918248,24.097751478684128,9.24957799911499,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_031.mp4,2026-07-28T21:25:05.847457+00:00,2026-07-28T21:25:17.603042+00:00
task_07_trial_032,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,32,32,7074,True,False,success,242,242,11.794166,31,248,242,30,194.69082037047033,200.62967389822006,24.93973318795281,13.904320022229813,18.188998289406296,332.99826043507744,373.3589295297861,42.656801956559505,23.442920100254398,9.24957799911499,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_032.mp4,2026-07-28T21:25:17.605217+00:00,2026-07-28T21:25:29.400025+00:00
task_07_trial_033,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,33,33,7075,True,False,success,247,247,11.743105,31,248,247,30,194.60914428195645,202.11657881736755,24.42462944429413,13.844210337772061,18.977554515004154,334.3686738442029,374.4647651910782,41.96529914643842,23.829211761614946,9.249577522277832,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_033.mp4,2026-07-28T21:25:29.401704+00:00,2026-07-28T21:25:41.145533+00:00
task_07_trial_034,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,34,34,7076,True,False,success,241,241,11.630523,31,248,241,30,196.74038646682615,204.05863877385855,25.30685469075357,13.616356187156127,17.921943217515945,332.18560980692985,352.9090965166688,42.72926931126484,23.403161723066656,9.249577522277832,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_034.mp4,2026-07-28T21:25:41.147396+00:00,2026-07-28T21:25:52.778856+00:00
task_07_trial_035,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,35,35,7077,True,False,success,238,238,11.554236,30,240,238,29,197.55368884652853,201.82150714099407,24.901725484856538,13.061918208704276,16.79049739614128,331.3802522296707,342.42215687409043,41.770620028950084,23.940271877863605,9.249577522277832,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_035.mp4,2026-07-28T21:25:52.781027+00:00,2026-07-28T21:26:04.335964+00:00
task_07_trial_036,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,36,36,7078,True,False,success,219,219,10.993122,28,224,219,27,200.05038174401437,208.65296693518758,25.57721775722558,14.174070124212465,21.725204959511753,341.67603543028235,375.90060718357563,43.68460726962514,22.891358364009417,9.249577045440674,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_036.mp4,2026-07-28T21:26:04.338201+00:00,2026-07-28T21:26:15.332098+00:00
task_07_trial_037,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,37,37,7079,True,False,success,234,234,11.600954,30,240,234,29,198.84192124009132,208.70437314733863,25.49255400513991,14.096726384809893,20.746244490146633,339.3693619718154,368.94266325980425,43.50889256048916,22.98380724376583,9.249578475952148,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_037.mp4,2026-07-28T21:26:15.334211+00:00,2026-07-28T21:26:26.935954+00:00
task_07_trial_038,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,38,38,7080,True,False,success,269,269,13.230152,34,272,269,33,199.86382340464522,209.27764791995287,25.261598497241405,14.048765603882229,20.507619529962533,341.1522786516477,365.6658192165196,43.11961886303354,23.191299607179513,9.24957799911499,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_038.mp4,2026-07-28T21:26:26.938161+00:00,2026-07-28T21:26:40.169008+00:00
task_07_trial_039,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,39,39,7081,True,False,success,224,224,10.884346,28,224,224,27,199.02747510267156,207.0130587555468,24.878434387833945,13.874313760814923,18.140092585235834,339.4766668789089,366.8233301490545,42.43458335986361,23.56568442111397,9.249578475952148,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_039.mp4,2026-07-28T21:26:40.171227+00:00,2026-07-28T21:26:51.056257+00:00
task_07_trial_040,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,40,40,7082,True,False,success,221,221,11.178943,28,224,221,27,206.3132170587778,237.19903472810984,26.139231120569136,14.226741726379588,21.32527530193329,350.93448610444153,429.17645955458283,44.46228783223694,22.49097041009572,9.24957799911499,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_040.mp4,2026-07-28T21:26:51.057987+00:00,2026-07-28T21:27:02.237805+00:00
task_07_trial_041,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,41,41,7083,True,False,success,235,235,11.561998,30,240,235,29,196.6641254723072,201.95562979206443,25.106058570932834,13.55503942579665,16.90536066889763,332.0707457140088,358.79684956744313,42.39201009115006,23.58935086705795,9.24957799911499,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_041.mp4,2026-07-28T21:27:02.239739+00:00,2026-07-28T21:27:13.802439+00:00
task_07_trial_042,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,42,42,7084,True,False,success,233,233,12.091225,30,240,233,29,204.91564714660248,252.8947536833584,26.383988902996027,13.811660498828335,17.22880825400352,342.7737878014644,417.9488402791321,44.13396409460915,22.65828643573278,9.24957799911499,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_042.mp4,2026-07-28T21:27:13.804655+00:00,2026-07-28T21:27:25.896537+00:00
task_07_trial_043,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,43,43,7085,True,False,success,234,234,11.136295,30,240,234,29,196.76805610458055,206.74299243837595,25.22667385956161,13.002713051680317,14.63447017595172,327.29128127296764,338.7402545660734,41.96042067602149,23.831982232043142,9.249577522277832,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_043.mp4,2026-07-28T21:27:25.898808+00:00,2026-07-28T21:27:37.035903+00:00
task_07_trial_044,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,44,44,7086,True,False,success,250,250,12.720769,32,256,250,31,212.34305168036371,278.0473464168608,27.179910615086555,13.725670419633389,19.93276178836822,353.39582624146715,447.19037655740976,45.234665758907795,22.106939074775322,9.249577522277832,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_044.mp4,2026-07-28T21:27:37.037852+00:00,2026-07-28T21:27:49.759404+00:00
task_07_trial_045,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,45,45,7087,True,False,success,238,238,11.52481,30,240,238,29,195.73853829254708,202.82933274284005,24.672924994858874,13.395975977808488,17.944885604083538,332.6793424164255,353.60556272789836,41.93437089282675,23.846786745787547,9.249577522277832,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_045.mp4,2026-07-28T21:27:49.761227+00:00,2026-07-28T21:28:01.286952+00:00
task_07_trial_046,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,46,46,7088,True,False,success,240,240,11.547478,30,240,240,29,197.11928187559047,202.76655312627554,24.63991023444881,12.930212208690742,15.530473832041011,331.1418492347002,343.2724516838789,41.392731154337525,24.158831082476432,9.249577522277832,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_046.mp4,2026-07-28T21:28:01.288923+00:00,2026-07-28T21:28:12.837104+00:00
task_07_trial_047,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,47,47,7089,True,False,success,233,233,11.533383,30,240,233,29,202.10885728398958,207.38729005679488,26.02259965029909,13.758667932559492,18.23625937104225,338.84768423934776,370.93703374266624,43.628457198199285,22.92081967182818,9.24957799911499,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_047.mp4,2026-07-28T21:28:12.839042+00:00,2026-07-28T21:28:24.373133+00:00
task_07_trial_048,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,48,48,7090,True,False,success,258,258,12.68253,33,264,258,32,200.77096795042357,207.18411728739738,25.680007528542546,14.047529468991497,18.648944608867165,341.096744505745,380.4248794913292,43.6286533670139,22.920716612263472,9.24957799911499,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_048.mp4,2026-07-28T21:28:24.375416+00:00,2026-07-28T21:28:37.058758+00:00
task_07_trial_049,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,7,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,put both the alphabet soup and the cream cheese box in the basket,49,49,7091,True,False,success,234,234,11.522955,30,240,234,29,199.42820643385252,205.6157799437642,25.567718773570835,13.557114455307651,18.730579689145088,336.90581178913516,361.672096606344,43.19305279347886,23.1518713155412,9.249577522277832,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_07_trial_049.mp4,2026-07-28T21:28:37.060951+00:00,2026-07-28T21:28:48.584642+00:00
task_08_trial_000,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,0,0,8042,True,False,success,374,374,16.611504,47,376,374,46,196.804649454165,205.42773231863976,24.73213509183357,13.210295799143493,14.869764633476732,331.5181335473948,345.3528041020036,41.66136972387047,24.003051426968227,9.2453932762146,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_08_trial_000.mp4,2026-07-28T21:28:49.581357+00:00,2026-07-28T21:29:06.193727+00:00
task_08_trial_001,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,1,1,8043,True,False,success,368,368,17.020482,46,368,368,45,206.54049280868924,267.11988914757967,25.817561601086155,13.566886074841022,17.352496739476912,346.1730674557064,434.9139714613557,43.2716334319633,23.10982786384333,9.245393753051758,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_08_trial_001.mp4,2026-07-28T21:29:06.195607+00:00,2026-07-28T21:29:23.216964+00:00
task_08_trial_002,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,2,2,8044,True,False,success,358,358,15.930524,45,360,358,44,194.5529400060574,200.2185020595789,24.45497849238152,13.092627140105437,14.49174927547574,327.8816259983513,336.5113701671362,41.21417086571455,24.2634991556238,9.245393753051758,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_08_trial_002.mp4,2026-07-28T21:29:23.219190+00:00,2026-07-28T21:29:39.150472+00:00
task_08_trial_003,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,3,3,8045,True,False,success,377,377,16.887845,48,384,377,47,194.86594564902285,201.3209248892963,24.810518278920682,13.285866007208824,15.00609740614891,328.15003076878685,340.2670444920659,41.780375270296474,23.934682097289453,9.245394229888916,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_08_trial_003.mp4,2026-07-28T21:29:39.152521+00:00,2026-07-28T21:29:56.041112+00:00
task_08_trial_004,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,4,4,8046,True,False,success,408,408,17.938515,51,408,408,50,198.3503041168054,204.85894102603197,24.793788014600675,13.01251566859291,14.561062492430208,332.10112567187525,339.9439537897706,41.51264070898441,24.089048128985304,9.2453932762146,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_08_trial_004.mp4,2026-07-28T21:29:56.043144+00:00,2026-07-28T21:30:13.982628+00:00
task_08_trial_005,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,5,5,8047,True,False,success,381,381,17.532452,48,384,381,47,201.32173450353244,205.9604617767036,25.363368126429286,13.5353783639319,15.011085197329521,339.3514121416956,350.2336767502129,42.75293381312701,23.390207660858973,9.2453932762146,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_08_trial_005.mp4,2026-07-28T21:30:13.984985+00:00,2026-07-28T21:30:31.518127+00:00
task_08_trial_006,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,6,6,8048,True,False,success,366,366,16.282496,46,368,366,45,197.53513230091852,203.24205607175827,24.82681990667282,13.120048542003163,15.316611621528864,331.7872878245038,340.3242635540664,41.70004163914528,23.980791401926687,9.245393753051758,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_08_trial_006.mp4,2026-07-28T21:30:31.520029+00:00,2026-07-28T21:30:47.803362+00:00
task_08_trial_007,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,7,7,8049,True,False,success,369,369,16.496545,47,376,369,46,195.62683686455514,202.01456286013126,24.917239383832225,13.073508196124216,14.610526710748672,328.0202188786674,341.84348694980145,41.780353082106686,23.934694808222456,9.245393753051758,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_08_trial_007.mp4,2026-07-28T21:30:47.805467+00:00,2026-07-28T21:31:04.302711+00:00
task_08_trial_008,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,8,8,8050,False,True,timeout,520,,23.337452,65,520,520,64,201.1531598579425,262.93107829987997,25.144144982242814,13.522690810406438,15.78762913122773,339.61627145226186,427.76050046086306,42.45203393153273,23.555997378425136,9.245393753051758,9.787109375,0,0,0,0,0,0,0,0,timeout,"collapse_diagnostics={""zero_equivalent_arm_action_count"":0,""zero_equivalent_full_noop_count"":0,""repeated_action_count"":0,""repeated_chunk_count"":0,""max_consecutive_zero_equivalent_actions"":0,""max_consecutive_repeated_chunks"":0}",,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_08_trial_008.mp4,2026-07-28T21:31:04.304881+00:00,2026-07-28T21:31:27.643242+00:00
task_08_trial_009,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,put both moka pots on the stove,9,9,8051,True,False,success,377,377,16.919486,48,384,377,47,196.04340114165097,203.75126544386148,24.960433036602776,13.121171792677606,14.218595996499062,328.16002956436324,341.8603606522083,41.78164832649718,23.933952825068843,9.2453932762146,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_08_trial_009.mp4,2026-07-28T21:31:27.645733+00:00,2026-07-28T21:31:44.565959+00:00
